date,location_name_Loc_1,location_name_Loc_2,location_name_Loc_3,location_name_Loc_4,location_name_Loc_5,location_name_Loc_6,location_name_Loc_7,location_name_Loc_8,parameter_pm10_Loc_1,parameter_pm10_Loc_2,parameter_pm10_Loc_3,parameter_pm10_Loc_4,parameter_pm10_Loc_5,parameter_pm10_Loc_6,parameter_pm10_Loc_7,parameter_pm10_Loc_8,parameter_o3_Loc_1,parameter_o3_Loc_2,parameter_o3_Loc_3,parameter_o3_Loc_4,parameter_o3_Loc_5,parameter_o3_Loc_6,parameter_o3_Loc_7,parameter_o3_Loc_8,parameter_no2_Loc_1,parameter_no2_Loc_2,parameter_no2_Loc_3,parameter_no2_Loc_4,parameter_no2_Loc_5,parameter_no2_Loc_6,parameter_no2_Loc_7,parameter_no2_Loc_8,parameter_so2_Loc_1,parameter_so2_Loc_2,parameter_so2_Loc_3,parameter_so2_Loc_4,parameter_so2_Loc_5,parameter_so2_Loc_6,parameter_so2_Loc_7,parameter_so2_Loc_8
06-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.333333333,4.148055427,6.333333333,1.871345029,4.148055427,1.871345029,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,1.333333333,58.0,1.333333333,10.9005848,58.0,10.9005848,58.0,58.0,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.5,4.148055427,1.5,1.871345029,1.5,1.871345029,1.5,1.5,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,38.0,58.0,38.0,10.9005848,38.0,10.9005848,38.0,38.0,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,1.0,1.0,1.871345029,1.0,1.871345029,1.0,1.0,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,36.33333333,36.33333333,36.33333333,10.9005848,36.33333333,10.9005848,36.33333333,36.33333333,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,4.148055427,4.148055427,1.871345029,4.148055427,1.871345029,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,36.33333333,35.0,35.0,10.9005848,35.0,10.9005848,35.0,35.0,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.5,5.5,5.5,1.871345029,5.5,1.871345029,5.5,5.5,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,23.5,23.5,23.5,10.9005848,23.5,10.9005848,23.5,23.5,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.5,4.148055427,4.148055427,1.871345029,4.148055427,1.871345029,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,23.5,66.0,66.0,10.9005848,66.0,10.9005848,66.0,66.0,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.5,3.5,3.5,1.871345029,3.5,1.871345029,3.5,3.5,1.931501972,1.931501972,1.931501972,4.16374269,1.931501972,4.16374269,1.931501972,1.931501972,35.0,35.0,35.0,10.9005848,35.0,10.9005848,35.0,35.0,0.121254317,0.121254317,0.121254317,0.421052632,0.121254317,0.421052632,0.121254317,0.121254317
06-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.149253731,6.149253731,6.149253731,6.149253731,6.149253731,6.149253731,6.149253731,6.149253731,15.55223881,15.55223881,15.55223881,15.55223881,15.55223881,15.55223881,15.55223881,15.55223881,10.32089552,10.32089552,10.32089552,10.32089552,10.32089552,10.32089552,10.32089552,10.32089552,0.567164179,0.567164179,0.567164179,0.567164179,0.567164179,0.567164179,0.567164179,0.567164179
06-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.485380117,2.485380117,2.485380117,2.485380117,2.485380117,2.485380117,2.485380117,2.485380117,8.350877193,8.350877193,8.350877193,8.350877193,8.350877193,8.350877193,8.350877193,8.350877193,8.994152047,8.994152047,8.994152047,8.994152047,8.994152047,8.994152047,8.994152047,8.994152047,0.450292398,0.450292398,0.450292398,0.450292398,0.450292398,0.450292398,0.450292398,0.450292398
06-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.666666667,3.666666667,3.666666667,2.485380117,3.666666667,2.485380117,3.666666667,3.666666667,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,27.0,27.0,27.0,8.994152047,27.0,8.994152047,27.0,27.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,0.666666667,0.666666667,2.485380117,0.666666667,2.485380117,0.666666667,0.666666667,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,20.0,20.0,20.0,8.994152047,20.0,8.994152047,20.0,20.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,4.148055427,4.148055427,2.485380117,4.148055427,2.485380117,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,20.0,35.0,35.0,8.994152047,35.0,8.994152047,35.0,35.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,4.148055427,4.148055427,2.485380117,4.148055427,2.485380117,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,20.0,52.0,35.0,8.994152047,52.0,8.994152047,52.0,52.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.5,4.148055427,4.5,2.485380117,4.5,2.485380117,4.5,4.5,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,25.5,52.0,25.5,8.994152047,25.5,8.994152047,25.5,25.5,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,0.333333333,0.333333333,2.485380117,0.333333333,2.485380117,0.333333333,0.333333333,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,37.33333333,37.33333333,37.33333333,8.994152047,37.33333333,8.994152047,37.33333333,37.33333333,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,4.148055427,0.333333333,2.485380117,4.148055427,2.485380117,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,37.33333333,25.0,37.33333333,8.994152047,25.0,8.994152047,25.0,25.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),16.0,4.148055427,16.0,2.485380117,16.0,2.485380117,16.0,16.0,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,25.09066482,25.0,25.09066482,8.994152047,25.09066482,8.994152047,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.0,8.0,8.0,2.485380117,8.0,2.485380117,8.0,8.0,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,23.0,23.0,23.0,8.994152047,23.0,8.994152047,23.0,23.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.0,4.148055427,8.0,2.485380117,4.148055427,2.485380117,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,8.350877193,1.931501972,8.350877193,1.931501972,1.931501972,23.0,65.0,23.0,8.994152047,65.0,8.994152047,65.0,65.0,0.121254317,0.121254317,0.121254317,0.450292398,0.121254317,0.450292398,0.121254317,0.121254317
07-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.081081081,5.081081081,5.081081081,5.081081081,5.081081081,5.081081081,5.081081081,5.081081081,11.49324324,11.49324324,11.49324324,11.49324324,11.49324324,11.49324324,11.49324324,11.49324324,10.25675676,10.25675676,10.25675676,10.25675676,10.25675676,10.25675676,10.25675676,10.25675676,0.554054054,0.554054054,0.554054054,0.554054054,0.554054054,0.554054054,0.554054054,0.554054054
07-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.969879518,2.969879518,2.969879518,2.969879518,2.969879518,2.969879518,2.969879518,2.969879518,8.084337349,8.084337349,8.084337349,8.084337349,8.084337349,8.084337349,8.084337349,8.084337349,8.981927711,8.981927711,8.981927711,8.981927711,8.981927711,8.981927711,8.981927711,8.981927711,0.451807229,0.451807229,0.451807229,0.451807229,0.451807229,0.451807229,0.451807229,0.451807229
07-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.333333333,4.333333333,4.333333333,2.969879518,4.333333333,2.969879518,4.333333333,4.333333333,1.931501972,1.931501972,1.931501972,8.084337349,1.931501972,8.084337349,1.931501972,1.931501972,25.33333333,25.33333333,25.33333333,8.981927711,25.33333333,8.981927711,25.33333333,25.33333333,0.121254317,0.121254317,0.121254317,0.451807229,0.121254317,0.451807229,0.121254317,0.121254317
08-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,0.333333333,0.333333333,2.969879518,0.333333333,2.969879518,0.333333333,0.333333333,1.931501972,1.931501972,1.931501972,8.084337349,1.931501972,8.084337349,1.931501972,1.931501972,20.66666667,20.66666667,20.66666667,8.981927711,20.66666667,8.981927711,20.66666667,20.66666667,0.121254317,0.121254317,0.121254317,0.451807229,0.121254317,0.451807229,0.121254317,0.121254317
08-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.666666667,6.666666667,6.666666667,2.969879518,6.666666667,2.969879518,6.666666667,6.666666667,1.931501972,1.931501972,1.931501972,8.084337349,1.931501972,8.084337349,1.931501972,1.931501972,30.0,30.0,30.0,8.981927711,30.0,8.981927711,30.0,30.0,0.121254317,0.121254317,0.121254317,0.451807229,0.121254317,0.451807229,0.121254317,0.121254317
08-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,6.666666667,2.969879518,3.0,2.969879518,3.0,3.0,1.931501972,1.931501972,1.931501972,8.084337349,1.931501972,8.084337349,1.931501972,1.931501972,40.5,40.5,30.0,8.981927711,40.5,8.981927711,40.5,40.5,0.121254317,0.121254317,0.121254317,0.451807229,0.121254317,0.451807229,0.121254317,0.121254317
